Sentence,AFINN Score of Sentence,Sentence Word Count,Total AFINN Score,Total Words
312,-1.833333333333333,40,231.50069832128654,12730
313,-2.0,13,229.50069832128654,12743
314,2.0,17,231.50069832128654,12760
315,3.0,55,234.50069832128654,12815
316,0.0,31,234.50069832128654,12846
317,0.6527777777777777,48,235.1534760990643,12894
318,-7.4,32,227.7534760990643,12926
319,2.583333333333333,29,230.33680943239764,12955
320,-36.71666666666666,164,193.62014276573098,13119
321,0.75,17,194.37014276573098,13136
322,-2.4,41,191.97014276573097,13177
323,-2.466666666666667,13,189.5034760990643,13190
324,1.5,85,191.0034760990643,13275
325,5.966666666666667,63,196.97014276573097,13338
326,-0.8,16,196.17014276573096,13354
327,1.2,22,197.37014276573095,13376
328,-1.0,11,196.37014276573095,13387
329,-0.9,23,195.47014276573094,13410
330,-2.1888888888888887,72,193.28125387684204,13482
331,6.166666666666667,13,199.4479205435087,13495
332,2.0,40,201.4479205435087,13535
333,3.5,41,204.9479205435087,13576
334,-1.0,28,203.9479205435087,13604
335,7.0,22,210.9479205435087,13626
336,-6.0,30,204.9479205435087,13656
337,-0.8333333333333335,32,204.11458721017536,13688
338,-3.0,23,201.11458721017536,13711
339,-2.2333333333333343,37,198.88125387684204,13748
340,-4.8,26,194.08125387684203,13774
341,1.1,20,195.18125387684202,13794
342,1.5,16,196.68125387684202,13810
343,4.533333333333333,20,201.21458721017535,13830
344,7.2,47,208.41458721017534,13877
345,-6.0,26,202.41458721017534,13903
346,-2.4000000000000004,47,200.01458721017534,13950
347,5.0315217391304365,101,205.04610894930576,14051
348,-2.0,37,203.04610894930576,14088
349,-3.5,12,199.54610894930576,14100
350,-12.600000000000001,70,186.94610894930577,14170
351,-6.011904761904763,38,180.934204187401,14208
352,-7.166666666666667,18,173.76753752073435,14226
353,-0.5,18,173.26753752073435,14244
354,-6.666666666666666,51,166.6008708540677,14295
355,-9.333333333333332,33,157.26753752073435,14328
356,2.0,15,159.26753752073435,14343
357,-3.0,33,156.26753752073435,14376
358,-1.25,32,155.01753752073435,14408
359,6.833333333333334,17,161.8508708540677,14425
360,0.0,19,161.8508708540677,14444
361,1.0,39,162.8508708540677,14483
362,-10.5,48,152.3508708540677,14531
363,-8.0,17,144.3508708540677,14548
